LOCATION_GID,LOCATION_XID,LOCATION_NAME,CITY,PROVINCE,PROVINCE_CODE,POSTAL_CODE,COUNTRY_CODE3_GID,ZONE1,ZONE2,ZONE3,TIME_ZONE_GID,LAT,LON
LFL/TMS/PHL.MNCC201917,MNCC201917,MERCURY DRUG SHAW,MANDALUYONG,NCR,PH-00,1550,PHL,LFNCR01,PH-00-3,MANDALUYONG,Asia/Manila,14.59104,121.03308
LFL/TMS/PHL.1303628,1303628,PUREGOLD - LIMAY BATAAN (324),LIMAY,BATAAN,PH-BAN,2103,PHL,LFREG03,PH-BAN,LIMAY,Asia/Manila,14.56373,120.59428
LFL/TMS/PHL.1303668,1303668,PUREGOLD JR - DINALUPIHAN (305),DINALUPIHAN,BATAAN,PH-BAN,2110,PHL,LFREG03,PH-BAN,DINALUPIHAN,Asia/Manila,14.86686,120.46515
LFL/TMS/PHL.1303661,1303661,PUREGOLD JR - PORAC (268),PORAC,PAMPANGA,PH-PAM,2008,PHL,LFREG03,PH-PAM,PORAC,Asia/Manila,15.07152,120.54267
LFL/TMS/PHL.1303645,1303645,PPCI - HAGONOY BULACAN (181),HAGONOY,BULACAN,PH-BUL,3002,PHL,LFREG03,PH-BUL,HAGONOY,Asia/Manila,14.83567,120.73316
LFL/TMS/PHL.1303656,1303656,PUREGOLD JR - LUBAO (234),LUBAO,PAMPANGA,PH-PAM,2005,PHL,LFREG03,PH-PAM,LUBAO,Asia/Manila,14.90745,120.5574
LFL/TMS/PHL.1303644,1303644,PUREGOLD MARILAO PLAZA CECILA (333),MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.77817,120.97384
LFL/TMS/PHL.1303642,1303642,PUREGOLD JR - MALOLOS JUNCTION (239),MALOLOS,BULACAN,PH-BUL,3000,PHL,LFREG03,PH-BUL,MALOLOS,Asia/Manila,14.85226,120.81618
LFL/TMS/PHL.1303322,1303322,PUREGOLD PRICE CLUB - MALOLOS (123),MALOLOS,BULACAN,PH-BUL,3000,PHL,LFREG03,PH-BUL,MALOLOS,Asia/Manila,14.85227,120.81624
LFL/TMS/PHL.ABM00204,ABM00204,LINKAGE FOODS VENTURE CORP.,PASIG,NCR,NULL,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.53606,121.13671
LFL/TMS/PHL.1302644,1302644,ISETANN DEPT STORE INC- P TUAZON,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.62129,121.06236
LFL/TMS/PHL.ABM00207,ABM00207,"CHEF'S SECRET, INC-PASIG",PASIG,NCR,NULL,1610,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.61864,121.08259
LFL/TMS/PHL.1303551,1303551,PUREGOLD JR - LIBERTAD MARKET (735),PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.54721,120.99911
LFL/TMS/PHL.1303721,1303721,PUREGOLD EXTRA - TAGUIG (254),TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.50927,121.06656
LFL/TMS/PHL.1303403,1303403,PPCI - LAOAG (246),LAOAG,ILOCOS NORTE,PH-ILN,2900,PHL,LFREG01,PH-ILN,LAOAG,Asia/Manila,18.19481,120.5946
LFL/TMS/PHL.1303432,1303432,PPCI - LA UNION (194),SAN FERNANDO CITY,LA UNION,PH-LUN,2500,PHL,LFREG01,PH-LUN,SAN FERNANDO CITY,Asia/Manila,16.62679,120.31936
LFL/TMS/PHL.KFP102092,KFP7102092,SUPER 8 RETAIL SYSTEMS INC. ( MOLAV,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.62868,121.06397
LFL/TMS/PHL.KFP7072558,KFP7072558,SMC DC DAVAO,DAVAO CITY,DAVAO DEL SUR,NULL,8000,PHL,LFDAS01,SOUTH MINDANAO,DAVAO CITY,Asia/Manila,7.05942,125.55929
LFL/TMS/PHL.KFP7101405,KFP7101405,MARKETPLACE BY RUSTAN'S EASTBAY,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.44749,121.04748
LFL/TMS/PHL.KFP7098925,KFP7098925,SHOPWISE EXPRESS GUAGUA,GUAGUA,PAMPANGA,PH-PAM,2003,PHL,LFREG03,PH-PAM,GUAGUA,Asia/Manila,14.96735,120.6325
LFL/TMS/PHL.KFP7100593,KFP7100593,ULTRA MEGA GUAGUA PAMPANGA,GUAGUA,PAMPANGA,PH-PAM,2003,PHL,LFREG03,PH-PAM,GUAGUA,Asia/Manila,14.96496,120.63267
LFL/TMS/PHL.KFP7101946,KFP7101946,SMCO TANAUAN,TANAUAN CITY,BATANGAS,PH-BTG,4232,PHL,LFREG4A,PH-BTG,TANAUAN CITY,Asia/Manila,14.08319,121.14681
LFL/TMS/PHL.KFP7102588,KFP7102588,Magic Mall San Carlos,SAN CARLOS CITY,PANGASINAN,PH-PAN,2420,PHL,LFREG01,PH-PAN,SAN CARLOS CITY,Asia/Manila,15.9273,120.34823
LFL/TMS/PHL.KFP7102092,KFP7102092,SUPER 8 RETAIL SYSTEMS INC. ( MOLAV,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.62868,121.06397
LFL/TMS/PHL.KFP7102658,KFP7102658,SVI MAAX,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.53506,120.98303
LFL/TMS/PHL.KFP7104686,KFP7104686,SMCO IMALL ANTIPOLO,ANTIPOLO,RIZAL,PH-RIZ,1870,PHL,LFRIZ01,PH-RIZ-2,ANTIPOLO,Asia/Manila,14.58425,121.17625
LFL/TMS/PHL.KFP7102876,KFP7102876,LCC Expressmart Matacon,POLANGUI,ALBAY,PH-ALB,4506,PHL,LFREG05,PH-ALB,POLANGUI,Asia/Manila,13.32959,123.42398
LFL/TMS/PHL.MNCC20453,MNCC20453,ALASKA MILK CORPORATION,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.47162,121.04047
LFL/TMS/PHL.MNCC201923,MNCC201923,"PUREGOLD PRICE CLUB, INC.",CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.64154,120.98138
LFL/TMS/PHL.MNCC201913,MNCC201913,"RUSTAN SUPERCENTERS, INC.",QUEZON CITY,NCR,PH-00,1400,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.67717,121.08189
LFL/TMS/PHL.1303042,1303042,00254 - RS TOWN CENTER LIPA,LIPA,BATANGAS,PH-BTG,4217,PHL,LFREG4A,PH-BTG,LIPA,Asia/Manila,13.94325,121.15084
LFL/TMS/PHL.KFP7105976,KFP7105976,RS METROTOWN LIPA,LIPA,BATANGAS,PH-BTG,4217,PHL,LFREG4A,PH-BTG,LIPA,Asia/Manila,13.94332,121.15086
LFL/TMS/PHL.KFP7103974,KFP7103974,RE Arnaiz,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.54856,121.00326
LFL/TMS/PHL.KFP7105956,KFP7105956,Robinsons Supermarket Corporation -,TANZA,CAVITE,PH-CAV,4108,PHL,LFREG4A,PH-CAV,TANZA,Asia/Manila,14.39664,120.865
LFL/TMS/PHL.1390756,1390756,GOOD WORTH PATEROS SELLING AREA,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.54539,121.06582
LFL/TMS/PHL.GSK1200082376,GSK1200082376,|MARKETPLACE EASTBAY RESIDENCE|||,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.44747,121.04752
LFL/TMS/PHL.1303454,1303454,ULTRAMEGA MULTI SALES - TANAUAN,TANAUAN CITY,BATANGAS,PH-BTG,4232,PHL,LFREG4A,PH-BTG,TANAUAN CITY,Asia/Manila,14.08454,121.14376
LFL/TMS/PHL.ABM00216,ABM00216,JERAMY COMMERCIAL,SAN PEDRO CITY,LAGUNA,NULL,4023,PHL,LFREG4A,PH-LAG,SAN PEDRO CITY,Asia/Manila,14.36719,121.04921
LFL/TMS/PHL.ABM00214,ABM00214,MANCE GUTTIERES FOOD PRODUCT CORPORATION,CALOOCAN SOUTH,NCR,NULL,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.64049,120.9797
LFL/TMS/PHL.KFP7106446,KFP7106446,Robinsons Smkt Corp - Growsari DC Hub,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.4521,121.04714
LFL/TMS/PHL.GSK1200080547,GSK1200080547,|PUREGOLD TANDANG SORA QC|||,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.67853,121.02713
LFL/TMS/PHL.GSK1200082579,GSK1200082579,|SMCO PRIMARK TAYABAS|||,TAYABAS,QUEZON,PH-QUE,4327,PHL,LFREG4A,PH-QUE,TAYABAS,Asia/Manila,14.02433,121.59409
LFL/TMS/PHL.GSK1200082685,GSK1200082685,|SMCO PRIMARK NOVELETA CAVITE|||,NOVELETA,CAVITE,PH-CAV,4105,PHL,LFREG4A,PH-CAV,NOVELETA,Asia/Manila,14.42821,120.88136
LFL/TMS/PHL.BEV1200102,BEV1200102,TOWER 6789 CORPORATION,IMUS CITY,CAVITE,NULL,4103,PHL,LFREG4A,PH-CAV,IMUS CITY,Asia/Manila,14.55799,121.02024
LFL/TMS/PHL.BEV1023,BEV1023,PPCI ACCLI,BINAN CITY,LAGUNA,NULL,4024,PHL,LFREG4A,PH-LAG,BINAN CITY,Asia/Manila,14.29309,121.08362
LFL/TMS/PHL.1353433,1353433,ULTRA MEGA - BAGONG SILANG,CALOOCAN NORTH,NCR,PH-00,1420,PHL,LFNCR01,PH-00-6,CALOOCAN NORTH,Asia/Manila,14.77193,121.05592
LFL/TMS/PHL.1303593,1303593,PUREGOLD EXTRA - TAGAYTAY (842),TAGAYTAY CITY,CAVITE,PH-CAV,4120,PHL,LFREG4A,PH-CAV,TAGAYTAY CITY,Asia/Manila,14.11729,120.96196
LFL/TMS/PHL.RC1000257,RC1000257,IRAH'S PET FEEDS AND ACCESSORIES,SAN PEDRO CITY,LAGUNA,PH-LAG,4023,PHL,LFREG4A,PH-LAG,SAN PEDRO,Asia/Manila,14.36292,121.05681
LFL/TMS/PHL.RC3000308,RC3000308,RUSSELLE MAE DABLEO,CALOOCAN CITY,NCR,PH-00,1420,PHL,LFNCR01,PH-00-6,CALOOCAN NORTH,Asia/Manila,14.75675,121.08497
LFL/TMS/PHL.MNCC20448,MNCC20448,JENTEC STORAGE INC.,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.58497,121.09129
LFL/TMS/PHL.1303695,1303695,PUREGOLD - 888 CHINA TOWN SQUARE (316),MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,10.67357,122.94842
LFL/TMS/PHL.ABM00213,ABM00213,THE STEAMSHOP SIOPAO AVENUE INC,QUEZON CITY,NCR,NULL,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.63464,121.04748
LFL/TMS/PHL.ABM00217,ABM00217,LINKAGE FOODS VENTURE CORP,ROSARIO,LA UNION,NULL,2506,PHL,LFREG01,PH-LUN,ROSARIO,Asia/Manila,16.2203,120.50376
LFL/TMS/PHL.1396042,1396042,"ALLDAY MART, INC.- M819 ALABANG SMKT",MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.41694,121.047
LFL/TMS/PHL.20548588,20548588,RG MEDITRON,QUEZON CITY,NCR,NULL,1100,PHL,LFNCR01,GMA,NULL,Asia/Manila,14.63707,121.02852
LFL/TMS/PHL.RC1000116-04,RC1000116-04,DOGS AND-THE-CITY PET MARKET GATEWAY,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.62257,121.05311
LFL/TMS/PHL.RC1000112-01,RC1000112-01,DATC BLUEBAY WALK,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.5378,120.98973
LFL/TMS/PHL.RC1000116,RC1000116,DOGS AND-THE-CITY PET MARKET,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.6555,121.00006
LFL/TMS/PHL.RC1000116-03,RC1000116-03,DOGS AND-THE-CITY PET MARKET VENICE,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.53356,121.05108
LFL/TMS/PHL.RC1000116-01,RC1000116-01,DATC CLOVERLEAF,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.65544,121.00009
LFL/TMS/PHL.RC2000287,RC2000287,Vetopia Animal Clinic,MARIKINA,NCR,PH-RIZ,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.6311,121.09807
LFL/TMS/PHL.RC1000248,RC1000248,PRIMENINE GENERAL MERCHANDISE AND SERVICES,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.46728,121.01008
LFL/TMS/PHL.RC1000226,RC1000226,World of Fury Friends,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.42456,121.0235
LFL/TMS/PHL.RC2000369,RC2000369,FURVIEW VETERINARY CLINIC,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.65017,120.98145
LFL/TMS/PHL.RC2000371,RC2000371,VETLIFE ANIMAL CLINIC,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.53629,121.00314
LFL/TMS/PHL.RC3000076-1,RC3000076-1,RINO PAEZ,MAKATI,NCR,PH-00,1200,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.56245,121.03073
LFL/TMS/PHL.RC3000309,RC3000309,JAMY YU,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.61184,120.98157
LFL/TMS/PHL.RC3000325,RC3000325,LOUISE IAN B. BOLINAO,MAKATI,NCR,PH-00,1200,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.54418,121.05664
LFL/TMS/PHL.RC3000310,RC3000310,JESUS F. DURU JR.,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.6185,120.96219
LFL/TMS/PHL.RC4000006,RC4000006,VAXILIFE CORP.,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.46425,120.97328
LFL/TMS/PHL.RC3000341,RC3000341,ISLAND GREEN KENNEL,TAYTAY,RIZAL,PH-RIZ,1920,PHL,LFRIZ01,PH-RIZ-2,TAYTAY,Asia/Manila,14.56266,121.13378
LFL/TMS/PHL.RC3000301,RC3000301,VENERACION ABELLERA,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.61948,120.96513
LFL/TMS/PHL.RCS100027,RCS100027,GONZALO NOVALES,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.71034,121.10932
LFL/TMS/PHL.RC3000313,RC3000313,JESSE RESURRECCION,GENERAL TRIAS CITY,CAVITE,PH-CAV,4107,PHL,LFREG4A,PH-CAV,GENERAL TRIAS CITY,Asia/Manila,14.38914,120.89688
LFL/TMS/PHL.1303725,1303725,PUREGOLD - TIPAS (358),TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.5471,121.08284
LFL/TMS/PHL.1303677,1303677,PPCI - POBLACION VIGAN (189),VIGAN,ILOCOS SUR,PH-ILS,2700,PHL,LFREG01,PH-ILS,VIGAN,Asia/Manila,17.56747,120.38535
LFL/TMS/PHL.RC2000385,RC2000385,North Bay Veterinary Clinic & Pet Supply,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.62541,120.96708
LFL/TMS/PHL.RC3000307,RC3000307,DAVID LEE CHING,BINAN CITY,LAGUNA,PH-LAG,4024,PHL,LFREG4A,PH-LAG,BINAN CITY,Asia/Manila,14.3234,121.07397
LFL/TMS/PHL.1391519,1391519,MART ONE - E431-MI CITYMALL IMUS,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76945,120.95322
LFL/TMS/PHL.1320974,1320974,MART ONE - E546-MI AYALA MALL CIRCUIT,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76945,120.95322
LFL/TMS/PHL.1358542,1358542,MART ONE - E542 MI REGADA COMPLEX,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76945,120.95322
LFL/TMS/PHL.1351428,1351428,MART ONE - E544-MI AYALA MARIKINA,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76945,120.95322
LFL/TMS/PHL.1303730,1303730,MART ONE - E443-MI CITYMALL DUMAGUETE,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76945,120.95322
LFL/TMS/PHL.1303647,1303647,PPCI - BAYAN GUIGUINTO (829),GUIGUINTO,BULACAN,PH-BUL,3015,PHL,LFREG03,PH-BUL,GUIGUINTO,Asia/Manila,14.82843,120.88466
LFL/TMS/PHL.1303640,1303640,PUREGOLD JR - PANDI (227),PANDI,BULACAN,PH-BUL,3014,PHL,LFREG03,PH-BUL,PANDI,Asia/Manila,14.86297,120.93775
LFL/TMS/PHL.1303753,1303753,PUREGOLD - OBANDO (364),OBANDO,BULACAN,PH-BUL,3021,PHL,LFREG03,PH-BUL,OBANDO,Asia/Manila,14.70546,120.94141
LFL/TMS/PHL.1303553,1303553,PUREGOLD JR- MARILAO (296),MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.79187,121.01167
LFL/TMS/PHL.1303416,1303416,ULTRAMEGA MULTI SALES - TAGAYTAY,TAGAYTAY CITY,CAVITE,PH-CAV,4120,PHL,LFREG4A,PH-CAV,TAGAYTAY CITY,Asia/Manila,14.09688,120.91807
LFL/TMS/PHL.RC3000337,RC3000337,ELIZANDREW BAUTISTA SANTOS,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.43937,120.98118
LFL/TMS/PHL.1398699,1398699,MART ONE - E229-M1 CITYMALL PAVIA,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76946,120.95325
LFL/TMS/PHL.1303527,1303527,PUREGOLD PRICE CLUB - BAGUIO (139),BAGUIO,BENGUET,PH-BEN,2600,PHL,LFREG01,PH-BEN,BAGUIO,Asia/Manila,16.41315,120.57915
LFL/TMS/PHL.1303662,1303662,PUREGOLD JR - BAKAKENG CENTRAL (271),BAGUIO,BENGUET,PH-BEN,2600,PHL,LFREG01,PH-BEN,BAGUIO,Asia/Manila,16.39445,120.58027
LFL/TMS/PHL.RC3000348,RC3000348,Maria Jocelyn Sy,SANTA ROSA CITY,LAGUNA,PH-LAG,4026,PHL,LFREG4A,PH-LAG,SANTA ROSA CITY,Asia/Manila,14.25548,121.05651
LFL/TMS/PHL.RC1000258,RC1000258,ALYX & LUCAS PET SHOP AND POULTRY SUPPLY,BACOOR CITY,CAVITE,PH-CAV,4102,PHL,LFREG4A,PH-CAV,BACOOR CITY,Asia/Manila,14.41302,120.96769
LFL/TMS/PHL.MNCC20438,MNCC20438,ULTRA MEGA MULTI BALAGTAS,BALAGTAS,BULACAN,PH-BUL,3016,PHL,LFREG03,PH-BUL,BALAGTAS,Asia/Manila,14.8207,120.90038
LFL/TMS/PHL.1303755,1303755,PUREGOLD - ILAGAN (368) ISABELA,ILAGAN,ISABELA,PH-ISA,3300,PHL,LFREG02,PH-ISA,ILAGAN,Asia/Manila,16.94086,121.76573
LFL/TMS/PHL.1351441,1351441,MART ONE - E551-MI J CENTER MALL,MARILAO,BULACAN,PH-BUL,3019,PHL,LFREG03,PH-BUL,MARILAO,Asia/Manila,14.76946,120.95325
LFL/TMS/PHL.1303675,1303675,PPCI - CAUAYAN ISABELA (192),CAUAYAN CITY,ISABELA,PH-ISA,3305,PHL,LFREG02,PH-ISA,CAUAYAN CITY,Asia/Manila,16.94086,121.76573
LFL/TMS/PHL.1303650,1303650,PUREGOLD JR - OLD CENTRO (222) CAUAYAN,CAUAYAN CITY,ISABELA,PH-ISA,3305,PHL,LFREG02,PH-ISA,CAUAYAN CITY,Asia/Manila,16.93679,121.77381
LFL/TMS/PHL.1303168,1303168,GAISANO MALL ILIGAN BALAGTAS,ILIGAN,LANAO DEL NORTE,PH-LAN,9200,PHL,LFREG10,PH-LAN,ILIGAN,Asia/Manila,8.23123,124.24182
LFL/TMS/PHL.1303552,1303552,PUREGOLD JR - USUSAN (832) TAGUIG,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.53756,121.06815
LFL/TMS/PHL.KFP7106891,KFP7106891,SKS MARKETING,LUCENA CITY,QUEZON,PH-QUE,4301,PHL,LFREG4A,PH-QUE,LUCENA CITY,Asia/Manila,13.93417,121.61438
LFL/TMS/PHL.RC1000252,RC1000252,NILODI'S PETSHOP,BACOOR CITY,CAVITE,PH-CAV,4102,PHL,LFREG4A,PH-CAV,BACOOR CITY,Asia/Manila,14.42667,120.97494
LFL/TMS/PHL.RC3000330,RC3000330,CARLO MAGBITANG,BOCAUE,BULACAN,PH-BUL,3018,PHL,LFREG03,PH-BUL,BOCAUE,Asia/Manila,14.82155,120.95879
LFL/TMS/PHL.RC3000322,RC3000322,RYAN TAY SIA,DAVAO CITY,DAVAO DEL SUR,PH-DAS,8000,PHL,LFREG11,PH-DAS,DAVAO CITY,Asia/Manila,7.07002,125.56375
LFL/TMS/PHL.RC2000025-2,RC2000025-2,A-Z ANIMAL WELLNESS - PARKMALL BRANCH,MANDAUE,CEBU,PH-CEB,6014,PHL,LFREG07,PH-CEB,MANDAUE,Asia/Manila,10.32521,123.93459
LFL/TMS/PHL.RC2000382,RC2000382,WAGGIE TAIL VETERINARY CLINIC,TUGUEGARAO,CAGAYAN,PH-CAG,3500,PHL,LFREG02,PH-CAG,TUGUEGARAO,Asia/Manila,17.63503,121.73573
LFL/TMS/PHL.RC2000378,RC2000378,ILOCOS PET CLINIC,SAN NICOLAS,ILOCOS NORTE,PH-ILN,2901,PHL,LFREG01,PH-ILN,SAN NICOLAS,Asia/Manila,18.17995,120.59272
LFL/TMS/PHL.RC1000255,RC1000255,HOMIE PET CORNER,CALAPAN,ORIENTAL MINDORO,PH-MDR,5200,PHL,LFREG4B,PH-MDR,CALAPAN,Asia/Manila,13.39249,121.16698
LFL/TMS/PHL.RC3000311,RC3000311,ROSARIO L.  AGULTO,TAGAYTAY CITY,CAVITE,PH-CAV,4120,PHL,LFREG4A,PH-CAV,TAGAYTAY CITY,Asia/Manila,14.09782,120.91879
LFL/TMS/PHL.RC2000379,RC2000379,SYNERVET ANIMAL CLINIC AND VETERINARY,GAPAN,NUEVA ECIJA,PH-NUE,3105,PHL,LFREG03,PH-NUE,GAPAN,Asia/Manila,15.31357,120.95226
LFL/TMS/PHL.RC1000253,RC1000253,JOHAN'S PET HUB,BACOOR CITY,CAVITE,PH-CAV,4102,PHL,LFREG4A,PH-CAV,BACOOR CITY,Asia/Manila,14.41488,120.97443
LFL/TMS/PHL.RC3000343,RC3000343,MARY JANE VILLANUEVA,DAVAO CITY,DAVAO DEL SUR,PH-DAS,8000,PHL,LFREG11,PH-DAS,DAVAO CITY,Asia/Manila,7.11314,125.60409
LFL/TMS/PHL.RC3000076-2,RC3000076-2,RINO PAEZ,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.528,121.05866
LFL/TMS/PHL.RC2000025-4,RC2000025-4,A-Z ANIMAL WELLNESS INTERNATIONAL VETERINARY,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFREG07,PH-CEB,CEBU CITY,Asia/Manila,10.30384,123.91136
LFL/TMS/PHL.RC3000332,RC3000332,ERNEST PINGOL  JR.,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.62293,120.99142
LFL/TMS/PHL.RC2000368,RC2000368,LEECAH'S PET STUFFS AND PET CARE CLINIC,KALIBO,AKLAN,PH-AKL,5600,PHL,LFREG06,PH-AKL,KALIBO,Asia/Manila,11.70905,122.36686
LFL/TMS/PHL.RC5000062,RC5000062,CINDY CARINO,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.54978,121.04539
LFL/TMS/PHL.RC1000241,RC1000241,WOOF PETSTUFF,CITY OF SAN FERNANDO,PAMPANGA,PH-PAM,2000,PHL,LFREG03,PH-PAM,CITY OF SAN FERNANDO,Asia/Manila,15.07355,120.64421
LFL/TMS/PHL.RC3000345,RC3000345,ADRIAN LIM,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.59295,121.022
LFL/TMS/PHL.RC1000256,RC1000256,PETS AND CO INC.,MARIKINA,NCR,PH-RIZ,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.65025,121.11645
LFL/TMS/PHL.RC3000324,RC3000324,RUSSEL BARRIOS,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.6231,120.96247
LFL/TMS/PHL.RC3000318,RC3000318,JACINTO TAN,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.60602,121.07825
LFL/TMS/PHL.RC1000259,RC1000259,RJ & AI PET CRIB,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.59746,120.99501
LFL/TMS/PHL.RC3000339,RC3000339,JAN MICHAEL SUMINGUIT,KABACAN,COTABATO,PH-NCO,9407,PHL,LFREG12,PH-NCO,KABACAN,Asia/Manila,7.11039,124.82717
LFL/TMS/PHL.RC3000328,RC3000328,AVELINO SYMACO CRISOSTOMO,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.66084,120.97841
LFL/TMS/PHL.RC3000340,RC3000340,PHEE JAY M. DAHLEN,DINALUPIHAN,BATAAN,PH-BAN,2110,PHL,LFREG03,PH-BAN,DINALUPIHAN,Asia/Manila,14.85317,120.38204
LFL/TMS/PHL.KFP7107799,KFP7107799,SUY SING LIPA,LIPA,BATANGAS,PH-BTG,4217,PHL,LFREG4A,PH-BTG,LIPA,Asia/Manila,13.97002,121.16415
